id,user_id,project_id,task_id,entry_date,start_time,end_time,duration_minutes,content,category,attachments,created_at,updated_at,is_submitted,is_approved,is_rejected,reviewed_at,reviewer_id,submitted_at
ee0b0dab-f7b8-4d7c-bd1d-56ff32f2606a,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,ffa03f66-622f-4cd2-9ad7-9b6ad79e8d4f,null,2025-10-14,2025-10-13 23:30:00+00,2025-10-14 09:00:00+00,510,Rekapitulasi catatan assesor all instrumen penilaian SML 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
f3518d16-7ba3-4f31-985a-4bd3680f224c,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-15,2025-10-14 23:30:00+00,2025-10-15 09:00:00+00,510,Melakukan review health management K3L mitra,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
a0e66a7c-b063-4d1f-99ef-5bce5b0ee319,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-16,2025-10-15 23:30:00+00,2025-10-16 09:00:00+00,510,Melakukan review health management K3L mitra,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
7e83c78e-2448-4776-aa7c-3a76f8ee25e5,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-17,2025-10-16 23:30:00+00,2025-10-17 09:00:00+00,510,Melakukan review health management K3L mitra,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
84f7c90c-288a-4019-802c-5d7a00e7ecb7,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-18,2025-10-17 23:30:00+00,2025-10-18 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
0cbe34a0-c36a-4cb6-b7d6-645981383567,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-19,2025-10-18 23:30:00+00,2025-10-19 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
25b8b7b9-5bc5-4baa-8709-d03d06a33b79,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,ffa03f66-622f-4cd2-9ad7-9b6ad79e8d4f,null,2025-10-20,2025-10-19 23:30:00+00,2025-10-20 09:00:00+00,510,Review dan rekap catatan all mitra SML BC 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
1dfbe28f-f82a-4371-8e5b-dbbc32bf3c0a,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,ffa03f66-622f-4cd2-9ad7-9b6ad79e8d4f,null,2025-10-21,2025-10-20 23:30:00+00,2025-10-21 09:00:00+00,510,Review dan rekap catatan all mitra SML BC 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
5e4ebaa9-4960-4f88-8b8e-58081d1c4ca0,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,ffa03f66-622f-4cd2-9ad7-9b6ad79e8d4f,null,2025-10-22,2025-10-21 23:30:00+00,2025-10-22 09:00:00+00,510,Review dan rekap catatan all mitra SML BC 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
e57ef18f-debe-43b3-84bb-1cc950709660,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-23,2025-10-22 23:30:00+00,2025-10-23 09:00:00+00,510,Melakukan review dokumen health management K3L all mitra BC,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
d6a0827c-f53f-4b03-89ee-f33e7db94308,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-24,2025-10-23 23:30:00+00,2025-10-24 09:00:00+00,510,Review dan rekap catatan all mitra SML BC 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
879e97ef-8529-4ca1-9c72-17e2d1b14ae2,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-25,2025-10-24 23:30:00+00,2025-10-25 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
38853a8f-44ed-4e7f-ae9a-9f8482bfe86e,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-26,2025-10-25 23:30:00+00,2025-10-26 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
614474cf-c0ac-43ed-9de8-0dd8ff5e4189,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-27,2025-10-26 23:30:00+00,2025-10-27 09:00:00+00,510,"Melakukan rekapitulasi hasil review penyakit mitra kerja all mitra Q3 (2025) ",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
1a107a41-8f35-443f-a984-06f3a580110e,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-28,2025-10-27 23:30:00+00,2025-10-28 09:00:00+00,510,"Melakukan rekapitulasi hasil review penyakit mitra kerja all mitra Q3 (2025) ",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
99983442-4d7f-4f9b-82e9-f67e7d305167,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-29,2025-10-28 23:30:00+00,2025-10-29 09:00:00+00,510,Review dan rekap pengukuran IH All Mitra BC 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
e8fcf0ec-0755-481e-976d-227dc696d198,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-30,2025-10-29 23:30:00+00,2025-10-30 09:00:00+00,510,Review dan rekap pengukuran IH All Mitra BC 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
18e17edb-a760-45ca-a8aa-006b581b0d5f,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-10-31,2025-10-30 23:30:00+00,2025-10-31 09:00:00+00,510,Melakukan review dokumen health management K3L all mitra BC,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
0b90f385-5b6e-41a7-aa32-fd6761aae8a5,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-01,2025-10-31 23:30:00+00,2025-11-01 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
6bc79460-d852-4c5f-af03-472439c94c94,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-02,2025-11-01 23:30:00+00,2025-11-02 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
5ffe08a0-7e1b-4c4a-a783-e98ede2dc3bf,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-03,2025-11-02 23:30:00+00,2025-11-03 09:00:00+00,510,Melakukan review dokumen health management K3L all mitra BC,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
1b0f1b7d-0086-4071-bd3f-9f891ce2b82a,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-04,2025-11-03 23:30:00+00,2025-11-04 09:00:00+00,510,Melakukan review dokumen health management K3L all mitra BC,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
39af7868-1ef8-4801-9f5f-92920b225861,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,ffa03f66-622f-4cd2-9ad7-9b6ad79e8d4f,null,2025-11-05,2025-11-04 23:30:00+00,2025-11-05 09:00:00+00,510,Membuat laporan final SML all mitra,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
89a4d157-bedb-4a22-81b3-73cfe654e2c9,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,ffa03f66-622f-4cd2-9ad7-9b6ad79e8d4f,null,2025-11-06,2025-11-05 23:30:00+00,2025-11-06 09:00:00+00,510,Membuat laporan final SML all mitra,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
af9f8535-0b53-4163-b62f-deef728434f7,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,ffa03f66-622f-4cd2-9ad7-9b6ad79e8d4f,null,2025-11-07,2025-11-06 23:30:00+00,2025-11-07 09:00:00+00,510,Membuat laporan final SML all mitra,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
6aaf59f8-a29d-4de3-82d0-869ed8246f1d,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-08,2025-11-07 23:30:00+00,2025-11-08 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
7225b0fc-9f5c-43ec-b286-926dbcb35a76,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-09,2025-11-08 23:30:00+00,2025-11-09 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
e8ed2aef-cefe-4ed4-a016-e4a840cde3c8,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-10,2025-11-09 23:30:00+00,2025-11-10 09:00:00+00,510,Melakukan review dokumen health management K3L all mitra BC,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
85882006-6c84-4f0f-8da1-2929f1fe33ae,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-11,2025-11-10 23:30:00+00,2025-11-11 09:00:00+00,510,Melakukan review dokumen health management K3L all mitra BC,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
4b34f91e-332b-4cbd-b2e5-ade13e0fba2d,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-12,2025-11-11 23:30:00+00,2025-11-12 09:00:00+00,510,Rekapitulasi data pengujian mikrobiologi makanan all mitra BC 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
e0c3d141-f86e-43cc-b264-310023480a39,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-13,2025-11-12 23:30:00+00,2025-11-13 09:00:00+00,510,Rekapitulasi data pengujian mikrobiologi makanan all mitra BC 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
0e8cf14d-43a2-478e-a1b3-29783b6b270a,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-14,2025-11-13 23:30:00+00,2025-11-14 09:00:00+00,510,Rekapitulasi data trend analisa psikososial BC 2023 - 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
cc52068c-9ab9-485a-87e8-61d77e7b9fe7,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-15,2025-11-14 23:30:00+00,2025-11-15 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
9fc3e987-8af2-489a-97b1-3ff3e2a13ded,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-16,2025-11-15 23:30:00+00,2025-11-16 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
abc33c09-4b9b-40f6-a011-b621a81d8103,cf23e6dd-f4a3-4183-b66b-613b2b1275c8,null,null,2025-11-17,2025-11-16 23:30:00+00,2025-11-17 09:00:00+00,510,Rekapitulasi data trend analisa psikososial BC 2023 - 2025,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
5e08bb0e-e7f4-4ad9-b7d9-3ff850faca44,839c3995-cf90-4de0-ab25-5188224d7cbf,null,null,2025-09-04,2025-09-03 23:30:00+00,2025-09-04 09:00:00+00,510,"Induksi dan Perkenalan dengan dept. MDPC serta divisi MPTS ",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
aecf30d6-0692-4745-968b-beaaa5b68213,839c3995-cf90-4de0-ab25-5188224d7cbf,null,null,2025-09-05,2025-09-04 23:30:00+00,2025-09-05 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
7c1463a5-219d-4c44-9377-dd3ccf5e3ba5,839c3995-cf90-4de0-ab25-5188224d7cbf,null,null,2025-09-08,2025-09-07 23:30:00+00,2025-09-08 09:00:00+00,510,"Perkenalan terhadap dunia tambang, memahami bisnis proses site GMO dan LMO",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
20deb513-5b83-4c0d-8701-f496e9426f39,839c3995-cf90-4de0-ab25-5188224d7cbf,null,null,2025-09-09,2025-09-08 23:30:00+00,2025-09-09 09:00:00+00,510,"Memahami bisnis proses site BMO (1,2,3), SMO",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
0a821249-5820-4548-a17d-06db58fd238e,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-10,2025-09-09 23:30:00+00,2025-09-10 09:00:00+00,510,Mempelajari istilah-istilah di dunia tambang melalui sumber yang aa di google ataupun kepmen,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
8e1acb8d-2c48-4742-a196-89d761619dbd,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-11,2025-09-10 23:30:00+00,2025-09-11 09:00:00+00,510,melanjutkan mempelajari istilah-istilah di dunia tambang melalui sumber yang aa di google ataupun kepmen,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
6059ed29-9017-445a-872f-5dbdee4d36cb,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-12,2025-09-11 23:30:00+00,2025-09-12 09:00:00+00,510,Tes pemahaman tentang yang sudah dipelajari dan penjelasan mengenai project yang akan dikerjakan,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
32cac378-31b4-4b88-a5f1-70e952b95745,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-15,2025-09-14 23:30:00+00,2025-09-15 09:00:00+00,510,Presentasi project yang pernah dikerjakan selama kuliah dan pengenalan pada project daily report yang akan dikerjakan,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
61f4b419-aee7-4fd8-b2b9-b99274276cad,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-16,2025-09-15 23:30:00+00,2025-09-16 09:00:00+00,510,Memahami dan mempelajari isi dataset yang akan dipakai sebagai sumber data untuk daily report,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
a9bea8c1-e9e6-4d9b-972b-a50b68a85c55,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-17,2025-09-16 23:30:00+00,2025-09-17 09:00:00+00,510,Mulai menggarap project daily report dimulai dari mengimport library yang dibutuhkan dan membaca path dataset,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
2dfb0e6c-48e1-4cd9-b12d-787f6b8c39fa,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-18,2025-09-17 23:30:00+00,2025-09-18 09:00:00+00,510,Menyusun daily report total di bagian mining dan memastikan pengambilan data dari dataset sudah benar,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
78f1c7b2-4bf4-4c50-927a-1332a7eb212a,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-19,2025-09-18 23:30:00+00,2025-09-19 09:00:00+00,510,Memperbaiki dan mendefine error pada bagian mining dan memastikan kolom apa saja yang dipakai dalam dataset,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
5173b077-eb35-42f8-8e40-72c2571aea40,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-22,2025-09-21 23:30:00+00,2025-09-22 09:00:00+00,510,Membuat bagian hauling total pada daily report,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
e436e1bb-eb74-49e9-891b-fbaead45e40f,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-23,2025-09-22 23:30:00+00,2025-09-23 09:00:00+00,510,Membuat bagian barging total pada daily report,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
d6a46672-8871-457e-96df-7a698558d342,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-24,2025-09-23 23:30:00+00,2025-09-24 09:00:00+00,510,Membuat bagian breakdown mining,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
2e29292e-595e-4935-983c-3ca0395c8e71,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-25,2025-09-24 23:30:00+00,2025-09-25 09:00:00+00,510,Membuat bagian breakdown hauling dan breakdown barging,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
8661719e-f872-4b9d-9bd3-44b42252c91e,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-26,2025-09-25 23:30:00+00,2025-09-26 09:00:00+00,510,Presentasi hasil 1 project daily report dengan layout yang lama,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
32a6aad0-6464-4891-99d1-f80092715a3a,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-29,2025-09-28 23:30:00+00,2025-09-29 09:00:00+00,510,Pembuatan desain layout baru yang lebih menarik untuk daily report,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
fde6bead-ff9f-4d2c-a8b7-b5114422817d,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-09-30,2025-09-29 23:30:00+00,2025-09-30 09:00:00+00,510,Membuat beberapa desain layout baru lainnya sebagai opsi untuk tampilan daily report,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
3b0214f6-b2a8-4bcc-9104-04dcda50fc73,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-01,2025-09-30 23:30:00+00,2025-10-01 09:00:00+00,510,Presentasi hasil project Daily Report dengan layout baru kepada mentor dan kepala dept.,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
d9e42702-cda3-4bfd-b0a7-f45581335024,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-02,2025-10-01 23:30:00+00,2025-10-02 09:00:00+00,510,Revisi minor pada layout project daily report dan memindahkan code ke google colab,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
e1527804-9c10-4ac1-93ea-cecb2cc3e7d0,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-03,2025-10-02 23:30:00+00,2025-10-03 09:00:00+00,510,Melanjutkan revisi pada daily report,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
35497eb7-eb56-462d-b602-eff56e165f9a,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-06,2025-10-05 23:30:00+00,2025-10-06 09:00:00+00,510,Melanjutkan revisi rumus-rumus yang salah pada coding dan menyamakan ke rumus excel,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
2a38951f-1809-430f-aa7d-19f998d3e4ef,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-07,2025-10-06 23:30:00+00,2025-10-07 09:00:00+00,510,Melanjutkan revisi rumus dan logic pada coding,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
c837d493-5e1f-4b26-8d0d-5e1210d5ff7f,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-08,2025-10-07 23:30:00+00,2025-10-08 09:00:00+00,510,Memperbaiki layout pdf yang kurang dan perlu direvisi,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
f86cef81-abb7-4f9f-9703-a5099eeea75c,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-09,2025-10-08 23:30:00+00,2025-10-09 09:00:00+00,510,Memindahkan code ke google colab untuk dipakai tim MDPC dan revisi minor pada logic serta layout,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
2ba82d7f-d3d7-4952-9f3c-268d0b7b6eb7,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-10,2025-10-09 23:30:00+00,2025-10-10 09:00:00+00,510,Final testing Daily report ver.1 (Dataset excel),draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
f2d6f424-83ab-44e3-8357-4410b482dbf4,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-13,2025-10-12 23:30:00+00,2025-10-13 09:00:00+00,510,Pengenalan dan penjelasan mengenai project lanjutan yaitu daily report versi 2 yang terintegrasi ke database OPTA,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
60e5bce6-8df3-49b4-949d-e1ddc3754b1a,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-14,2025-10-13 23:30:00+00,2025-10-14 09:00:00+00,510,Pemberian username dan password untuk masuk ke database oleh tim Mine Tech melalui apk dbeaver,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
c4843602-2764-4a26-bcd7-cef75b21c55f,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-15,2025-10-14 23:30:00+00,2025-10-15 09:00:00+00,510,Mempelajari struktur database OPTA,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
d07d0041-c052-4948-a41b-ccfd26883ce8,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-16,2025-10-15 23:30:00+00,2025-10-16 09:00:00+00,510,Melanjutkan untuk mempelajari dan memahami struktur database OPTA,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
4b677127-91ad-42d8-8049-5bf17399b4f4,839c3995-cf90-4de0-ab25-5188224d7cbf,a2c31b45-1b54-4721-ae55-4c072c4dd6fe,null,2025-10-17,2025-10-16 23:30:00+00,2025-10-17 09:00:00+00,510,Mempelajari ID-ID yang tabel relasi yang ada di database,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
